model,model_id,split,problem_idx,variant,original_answer,predicted_answer,is_correct_exact,input_tokens,output_tokens,error
deepseek,deepseek/deepseek-r1,AIME25,25,original,60,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,25,node_deletion,60,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,25,edge_deletion,60,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,26,original,735,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,26,node_deletion,735,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,26,edge_deletion,735,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,27,original,468,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,27,node_deletion,468,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,27,edge_deletion,468,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,28,node_deletion,49,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,28,original,49,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,29,original,82,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,28,edge_deletion,49,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,29,node_deletion,82,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME25,29,edge_deletion,82,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,0,node_deletion,204,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,0,edge_deletion,204,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,1,node_deletion,113,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,1,edge_deletion,113,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,2,node_deletion,23,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,2,edge_deletion,23,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,3,node_deletion,321,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,3,original,321,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,3,edge_deletion,321,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,4,node_deletion,371,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,4,edge_deletion,371,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,5,node_deletion,211,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,5,edge_deletion,211,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,6,node_deletion,315,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,6,edge_deletion,315,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,7,node_deletion,236,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,8,node_deletion,45,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,7,edge_deletion,236,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,8,edge_deletion,45,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,9,node_deletion,33,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,9,edge_deletion,33,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,10,node_deletion,80,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,10,edge_deletion,80,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,11,node_deletion,55,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,11,edge_deletion,55,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,12,node_deletion,104,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,12,edge_deletion,104,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,13,node_deletion,699,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,13,edge_deletion,699,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,14,node_deletion,127,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,14,edge_deletion,127,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,15,node_deletion,902,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,15,edge_deletion,902,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,16,node_deletion,385,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,16,edge_deletion,385,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,17,edge_deletion,110,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,17,node_deletion,110,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,18,node_deletion,721,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,19,node_deletion,25,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,18,edge_deletion,721,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
deepseek,deepseek/deepseek-r1,AIME24,19,edge_deletion,25,,False,0,0,An error occurred (ValidationException) when calling the InvokeModel operation: The provided model identifier is invalid.
